Article,Topic,Legitimacy
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
خبر اكتشاف مدينة أثرية عمرها 3400 سنة جرّاء انحسار نهر دجلة صحيح,ثقافة وفن,صحيح
الفيديو مفبرك وإيلون ماسك لم يدلِ بشهادته في قضية جوني ديب وآمبر هيرد,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
خبر اكتشاف مدينة أثرية عمرها 3400 سنة جرّاء انحسار نهر دجلة صحيح,ثقافة وفن,صحيح
الفيديو مفبرك وإيلون ماسك لم يدلِ بشهادته في قضية جوني ديب وآمبر هيرد,ثقافة وفن,زائف
لم تستخدم آمبر هيرد اقتباسات من فيلم سيد ريبلي الموهوب في شهادتها ضدّ جوني ديب,ثقافة وفن,زائف
محمد شومان ينفي طرده من تركيا وتسليمه للسلطات المصريّة,ثقافة وفن,زائف
شبكة إم بي سي لم تعلن فسخ تعاقدها مع رامز جلال لفشل برنامجه الأخير,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
خبر اكتشاف مدينة أثرية عمرها 3400 سنة جرّاء انحسار نهر دجلة صحيح,ثقافة وفن,صحيح
الفيديو مفبرك وإيلون ماسك لم يدلِ بشهادته في قضية جوني ديب وآمبر هيرد,ثقافة وفن,زائف
لم تستخدم آمبر هيرد اقتباسات من فيلم سيد ريبلي الموهوب في شهادتها ضدّ جوني ديب,ثقافة وفن,زائف
محمد شومان ينفي طرده من تركيا وتسليمه للسلطات المصريّة,ثقافة وفن,زائف
شبكة إم بي سي لم تعلن فسخ تعاقدها مع رامز جلال لفشل برنامجه الأخير,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان أحمد بدير,ثقافة وفن,زائف
الكوميدي كريس روك لم يرتد رقعة حماية لخده حين تلقى صفعة سميث,ثقافة وفن,زائف
لم ينشر كريس روك اعتذارًا لويل سميث وزوجته,ثقافة وفن,زائف
ديانا حداد لم تعتزل الغناء بعد اعتناقها الإسلام,ثقافة وفن,زائف
الفيديو تصميم فني وليس لأخطبوط تسلّل إلى موقف سيارات في قطر,ثقافة وفن,زائف
الفيديو معدّل رقميًّا وليس لظاهرة غريبة تبدو فيها النيران تخرج من البحر,ثقافة وفن,زائف
الحوار المنسوب للفنانة إنعام سالوسة مع منى الشاذلي مُختلق,ثقافة وفن,زائف
صور مولدة بالذكاء الاصطناعي لجزيرة سانتوريني اليونانية وليست حقيقية,ثقافة وفن,زائف
فيديو السحابة التي لها شكل تنين يأكل الشمس مُعدل وليس حقيقيًّا,ثقافة وفن,زائف
نجوى كرم ليست أول فنانة عربية تسجّل رقمًا قياسيًّا في غينيس,ثقافة وفن,زائف
فيلم أوبنهايمر لم يحصل على تقييم 101 على موقع روتن توميتوز,ثقافة وفن,زائف
دولبي لم تخصص صالاتها لعرض فيلم باربي فقط,ثقافة وفن,زائف
نيتفلكس لم تطلق مسابقة تصميم فاز بها شاب سوري,ثقافة وفن,زائف
الصور مولدة بالذكاء الاصطناعي وليست لزواج إيلون ماسك من روبوت,ثقافة وفن,زائف
نتفلكس لم تغير تصنيف مسلسل الملكة كليوباترا من وثائقي إلى خيالي,ثقافة وفن,زائف
الفيديو معدّل رقميًا وليس لأجسام غريبة تهبط على القمر,ثقافة وفن,زائف
لا صحة لأنباء وفاة الممثل المصري صلاح السعدني,ثقافة وفن,زائف
الصورة معدّلة وليست لغيوم تشكّلت في سماء إسطنبول,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثل عادل إمام,ثقافة وفن,زائف
الصورة قديمة ولا صحة لخبر وفاة محمد هنيدي بعد إجراء عملية فاشلة,ثقافة وفن,زائف
الصورة ليست لكاريكاتير يرمز إلى الرؤية المستقبلية لأوروبا وأميركا,ثقافة وفن,زائف
الفنانة الكوميدية الجزائرية بختة على قيد الحياة ولم تمت,ثقافة وفن,زائف
الكوري كيم نام جون لم يتصدر قائمة أوسم 100 وجه في العالم لعام 2022,ثقافة وفن,زائف
لا صحة لخبر وفاة الفنان إبراهيم تاتليس بعد تعرضه لحادث مرور,ثقافة وفن,زائف
الصورة بالفعل لتمثال يجسّد القذافي نحته طالب روسي,ثقافة وفن,صحيح
الصورة تعود إلى الأميرة عصمت ابنة ملك إيران ناصر الدين القاجاري,ثقافة وفن,صحيح
الصور مفبركة وليست من مكان انعقاد قمة الناتو الأخيرة,ثقافة وفن,زائف
باب الكعبة ليس أكبر كتلة من الذهب في العالم,ثقافة وفن,زائف
الصورة مركّبة ولا تُظهر الأهرامات وخلفها نجوم من مجرّة درب التبانة,ثقافة وفن,زائف
لا صحة لخبر وفاة الممثلة التركية توبا بويكوستون الشهيرة باسم لميس,ثقافة وفن,زائف
