Article,Topic,Legitimacy
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الصورة مفبركة وليست للقاء محمد صلاح برئيس نادي الاتحاد السعودي,رياضة,زائف
لم يصرّح تركي آل الشيخ لوسائل الإعلام عن رفضه طلبات التبرعات من إدارة الزمالك,رياضة,زائف
بيكهام لم يقل إنّ إنتر ميامي لم يُسجل أهدافًا من ركلات حرة قبل قدوم ميسي,رياضة,زائف
إنريكي لم يصرح بأن مباراة باريس والنصر كانت أمام فريق لا يستحق الاهتمام,رياضة,زائف
بيان الجامعة المغربية لكرة القدم بخصوص الاعتداء على محمد الشيبي في مباراة الأهلي وبيراميدز مفبرك,رياضة,زائف
فيديو الرجل الآلي الذي يلعب تنس طاولة معدل رقميًا وليس حقيقيًا,رياضة,زائف
توران لم يصرح بأنّ أردا غولر انتقل إلى ريال مدريد لأسباب مالية,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الصورة مفبركة وليست للقاء محمد صلاح برئيس نادي الاتحاد السعودي,رياضة,زائف
لم يصرّح تركي آل الشيخ لوسائل الإعلام عن رفضه طلبات التبرعات من إدارة الزمالك,رياضة,زائف
بيكهام لم يقل إنّ إنتر ميامي لم يُسجل أهدافًا من ركلات حرة قبل قدوم ميسي,رياضة,زائف
إنريكي لم يصرح بأن مباراة باريس والنصر كانت أمام فريق لا يستحق الاهتمام,رياضة,زائف
بيان الجامعة المغربية لكرة القدم بخصوص الاعتداء على محمد الشيبي في مباراة الأهلي وبيراميدز مفبرك,رياضة,زائف
فيديو الرجل الآلي الذي يلعب تنس طاولة معدل رقميًا وليس حقيقيًا,رياضة,زائف
توران لم يصرح بأنّ أردا غولر انتقل إلى ريال مدريد لأسباب مالية,رياضة,زائف
صور ملاعب التنس في العُلا السعودية مصممة بالذكاء الاصطناعي وليست حقيقية,رياضة,زائف
فيديو إسلام كريستيانو رونالدو ونطقه الشهادتين مفبرك,رياضة,زائف
غوارديولا لم يصرح بأن مباراة السيتي وإنتر ميلان الأصعب في تاريخه الكروي,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
الفيديو الذي يُظهر اسم مبابي في غرفة ملابس ريال مدريد تخيُّلي وليس حقيقيًّا,رياضة,زائف
إنييستا لم يصرّح بأنه فضّل نادي الإمارات على إنتر ميامي بسبب فرق المستوى,رياضة,زائف
ماني لم يُصرّح في حديث له خلال البطولة العربية أنّه لا يعرف غير الأهلي المصري,رياضة,زائف
وليد الركراكي لم يقل إن من مميزات تدريب المنتخبات الوطنية تجنّب مواجهة الأهلي المصري,رياضة,زائف
الفيديو مُركّب وليس لمبابي داخل ملعب ريال مدريد للإعلان عن انضمامه للفريق,رياضة,زائف
الصورة مفبركة وليست للقاء محمد صلاح برئيس نادي الاتحاد السعودي,رياضة,زائف
لم يصرّح تركي آل الشيخ لوسائل الإعلام عن رفضه طلبات التبرعات من إدارة الزمالك,رياضة,زائف
بيكهام لم يقل إنّ إنتر ميامي لم يُسجل أهدافًا من ركلات حرة قبل قدوم ميسي,رياضة,زائف
إنريكي لم يصرح بأن مباراة باريس والنصر كانت أمام فريق لا يستحق الاهتمام,رياضة,زائف
بيان الجامعة المغربية لكرة القدم بخصوص الاعتداء على محمد الشيبي في مباراة الأهلي وبيراميدز مفبرك,رياضة,زائف
فيديو الرجل الآلي الذي يلعب تنس طاولة معدل رقميًا وليس حقيقيًا,رياضة,زائف
توران لم يصرح بأنّ أردا غولر انتقل إلى ريال مدريد لأسباب مالية,رياضة,زائف
صور ملاعب التنس في العُلا السعودية مصممة بالذكاء الاصطناعي وليست حقيقية,رياضة,زائف
فيديو إسلام كريستيانو رونالدو ونطقه الشهادتين مفبرك,رياضة,زائف
غوارديولا لم يصرح بأن مباراة السيتي وإنتر ميلان الأصعب في تاريخه الكروي,رياضة,زائف
الفيديو معدل وبيلينغهام غطى الطفل بسترته وليس العكس,رياضة,زائف
اللاعب البرازيلي داني ألفيس لم ينتحر داخل سجنه في إسبانيا,رياضة,زائف
لا صحة لخبر وفاة المدرب البرازيلي جورفان فييرا,رياضة,زائف
صحيفة ماركا لم تصف فوز قطر على الأردن في نهائي كأس آسيا بالمسرحية,رياضة,زائف
الفيفا لم يعلن إقالة رئيس الاتحاد الآسيوي لكرة القدم من منصبه,رياضة,زائف
صوت الجماهير التي تهتف لرونالدو في مباراة الهلال السعودي وإنتر ميامي مركب,رياضة,زائف
الاتحاد الدولي لكرة القدم لم يقرر طرد الحكم الإيراني فغاني من المباريات الآسيوية والدولية,رياضة,زائف
المنشور زائف وليس لتعليق اللاعب العراقي أيمن حسين على طرده من مباراة الأردن,رياضة,زائف
علي معلول لم يعلن اعتزال اللعب دوليًا مع تونس بعد الخروج من أمم أفريقيا,رياضة,زائف
تعليق جمال الغندور قديم ولا علاقة له بهدف موريتانيا ضد الجزائر,رياضة,زائف
مدرب أوزبكستان لم يُصرّح بأنه يفضل مواجهة العراق في نصف نهائي كأس آسيا,رياضة,زائف
الترجمة مفبركة وليست من تسريب يُشيد فيه لاعب نادي فلومينينسي بالأهلي المصري,رياضة,زائف
فرنسا لم تصدر قرارًا بسحب الجنسية الفرنسية من كريم بنزيما,رياضة,زائف
أليو سيسيه لم يُصرّح بأن الجزائر هي الأحق بتنظيم كأس أمم أفريقيا,رياضة,زائف
الفيفا لم يعلن إيقاف اللاعب يزن العرب ثلاثة مواسم بسبب اعتدائه على الحكم في ماليزيا,رياضة,زائف
الصورة مفبركة ولم يحمل رونالدو رسمة الإمام علي خلال وجوده في إيران,رياضة,زائف
فيديو ميسي وهو يتحدث الإنجليزية بطلاقة صمم بواسطة الذكاء الاصطناعي,رياضة,زائف
الصور مولدة بالذكاء الاصطناعي وليست لقصر كريستيانو رونالدو في السعودية,رياضة,زائف
توني كروس لم يصرح بأن العرب لا يعرفون عن كرة القدم إلا اسمها,رياضة,زائف
الفيديو مفبرك وليس لمبابي وهو يتعرّض للتوبيخ من قبل معلمه عندما كان طالبًا,رياضة,زائف
الصورتان قديمتان وليستا لوصول صلاح لإجراء الفحص الطبي الخاص بالانتقال للاتحاد السعودي,رياضة,زائف
مجموعة النصر في دوري أبطال آسيا لا تضم فريق استقلال الإيراني,رياضة,زائف
